S0,K,r,T,corp,alpha,beta,omega,gamma,lambda,V
0.8815415781282679,0.20429751276777014,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,0.025069637883008356,1,1.33e-06,0.8,1e-06,100.0,0.5,0.42171283396903547
0.8815415781282679,0.31243123305564596,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,0.025069637883008356,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32300430113344336
0.8815415781282679,0.42056495334352195,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,0.025069637883008356,1,1.33e-06,0.8,1e-06,100.0,0.5,0.22429576829785122
0.8815415781282679,0.5286986736313964,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,0.025069637883008356,1,1.33e-06,0.8,1e-06,100.0,0.5,0.12558610833085365
0.8815415781282679,0.6368323939192709,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.025069637883008356,1,1.33e-06,0.8,1e-06,100.0,0.5,0.026877575495261537
0.8815415781282679,0.7449661142071454,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.025069637883008356,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.025069637883008356,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.025069637883008356,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.09616379247989486,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.09616379247989486,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.20429751276777014,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.20429751276777014,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.31243123305564596,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.19889698920658966
0.8815415781282679,0.42056495334352195,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.1294070837954572
0.8815415781282679,0.5286986736313964,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.07245764240178176
0.8815415781282679,0.6368323939192709,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.01550707387670084
0.8815415781282679,0.7449661142071454,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.055710306406685235,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.055710306406685235,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.09616379247989486,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.09616379247989486,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.20429751276777014,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.20429751276777014,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.31243123305564596,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.42056495334352195,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.05989463575621501
0.8815415781282679,0.5286986736313964,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.02535594809785304
0.8815415781282679,0.6368323939192709,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.00542601058601816
0.8815415781282679,0.7449661142071454,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.11420612813370473,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.11420612813370473,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.09616379247989486,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.09616379247989486,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.20429751276777014,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.20429751276777014,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.31243123305564596,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.42056495334352195,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.03884094823310881
0.8815415781282679,0.5286986736313964,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.010099097393170485
0.8815415781282679,0.6368323939192709,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.001899216418246905
0.8815415781282679,0.7449661142071454,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.17270194986072424,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.17270194986072424,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.09616379247989486,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.09616379247989486,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.20429751276777014,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.20429751276777014,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.31243123305564596,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.42056495334352195,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.01893468048078917
0.8815415781282679,0.5286986736313964,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0010966988575396074
0.8815415781282679,0.6368323939192709,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,8.115346119511998e-05
0.8815415781282679,0.7449661142071454,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.34818941504178275,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.34818941504178275,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.09616379247989486,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.09616379247989486,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.20429751276777014,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.20429751276777014,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.31243123305564596,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.42056495334352195,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.01103461645972534
0.8815415781282679,0.5286986736313964,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.00021640922985365324
0.8815415781282679,0.6368323939192709,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,5.635657027438887e-06
0.8815415781282679,0.7449661142071454,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.4986072423398329,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.4986072423398329,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.09616379247989486,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.09616379247989486,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.20429751276777014,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.20429751276777014,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.31243123305564596,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.42056495334352195,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.00537078114714926
0.8815415781282679,0.5286986736313964,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,2.4796890920731104e-05
0.8815415781282679,0.6368323939192709,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.6991643454038997,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,0.6991643454038997,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.09616379247989486,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.09616379247989486,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6509736161080604
0.8815415781282679,0.20429751276777014,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.20429751276777014,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.48823049386389666
0.8815415781282679,0.31243123305564596,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.31243123305564596,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.32548737161973296
0.8815415781282679,0.42056495334352195,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.42056495334352195,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16274312224416373
0.8815415781282679,0.5286986736313964,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0018236986140792238
0.8815415781282679,0.5286986736313964,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.6368323939192709,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,1.1271314054877776e-06
0.8815415781282679,0.6368323939192709,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.7449661142071454,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.8530998344950196,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,1.0,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.8815415781282679,0.9612335547829017,0.05,1.0,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.10260135599273973,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.8481776539436074
0.9405552645903532,0.10260135599273973,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6606624376696333
0.9405552645903532,0.212344467158826,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.7129523178330223
0.9405552645903532,0.212344467158826,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.49549711003507635
0.9405552645903532,0.3220875783249122,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.5777258545910317
0.9405552645903532,0.3220875783249122,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.3303317824005194
0.9405552645903532,0.4318306894909992,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.44249939134904104
0.9405552645903532,0.4318306894909992,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16516532763455696
0.9405552645903532,0.5415738006570846,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.3072729281070505
0.9405552645903532,0.5415738006570846,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.6513169118231701,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.17204759199646533
0.9405552645903532,0.6513169118231701,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.7610600229892555,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.03682112875447471
0.9405552645903532,0.7610600229892555,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.8708031341553484,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.8708031341553484,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.980546245321434,0.05,0.008356545961002786,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.980546245321434,0.05,0.008356545961002786,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.10260135599273973,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6679222910523801
0.9405552645903532,0.10260135599273973,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6606624376696333
0.9405552645903532,0.212344467158826,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.5552474729713889
0.9405552645903532,0.212344467158826,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.49549711003507635
0.9405552645903532,0.3220875783249122,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.44993282296823295
0.9405552645903532,0.3220875783249122,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.3303317824005194
0.9405552645903532,0.4318306894909992,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.34461930009648245
0.9405552645903532,0.4318306894909992,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16516532763455696
0.9405552645903532,0.5415738006570846,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.2393046500933265
0.9405552645903532,0.5415738006570846,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.6513169118231701,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.13399000009017054
0.9405552645903532,0.6513169118231701,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.7610600229892555,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.028676477218420034
0.9405552645903532,0.7610600229892555,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.8708031341553484,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.8708031341553484,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.980546245321434,0.05,0.022284122562674095,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.980546245321434,0.05,0.022284122562674095,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.10260135599273973,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6606624376696333
0.9405552645903532,0.10260135599273973,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.6606624376696333
0.9405552645903532,0.212344467158826,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.49549711003507635
0.9405552645903532,0.212344467158826,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.49549711003507635
0.9405552645903532,0.3220875783249122,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.3303317824005194
0.9405552645903532,0.3220875783249122,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.3303317824005194
0.9405552645903532,0.4318306894909992,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.2080042109629309
0.9405552645903532,0.4318306894909992,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.16516532763455696
0.9405552645903532,0.5415738006570846,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.1380668343838198
0.9405552645903532,0.5415738006570846,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.6513169118231701,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.07730543457678471
0.9405552645903532,0.6513169118231701,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.7610600229892555,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.016545161901155084
0.9405552645903532,0.7610600229892555,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.8708031341553484,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.8708031341553484,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.980546245321434,0.05,0.052924791086350974,1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.980546245321434,0.05,0.052924791086350974,-1,1.33e-06,0.8,1e-06,100.0,0.5,0.0
0.9405552645903532,0.10260135599273973,0.05,0.11142061281337047,1,1.33e-06,0.8,1e-06,100.0,0.5,0.6606624376696333
