Implicit Volatility,Asset Price,Initial Asset Price
0.161669015884399,54.0321896325365,54.0322084680143
0.162431955337524,54.523024420045,54.523025814229
0.163316011428833,55.0674820164321,55.0674967537664
0.164045810699463,55.5241235779098,55.5241662567537
0.164173126220703,55.6779749117887,55.6780358118299
0.164368629455566,55.8625815804324,55.8626380514229
0.16486120223999,56.19435466794,56.1943429532355
0.164149761199951,55.9307715884021,55.9306981707451
0.164840221405029,56.3627248500312,56.3626953635016
0.16424560546875,56.1259163771191,56.1259159874995
0.164792537689209,56.5177925434083,56.5177574349641
0.164456367492676,56.4401275077788,56.4402257140526
0.1646409034729,56.6212500759183,56.621285692681
0.16547417640686,57.1223283888096,57.1223610847819
0.164514064788818,56.7357470859859,56.7356681652164
0.164908885955811,57.0221286639846,57.0221237675111
0.164075613021851,56.6920794004801,56.6920747241979
0.164666652679443,57.0797502596417,57.0796718096501
0.164698600769043,57.184668741716,57.1846448132106
0.165236711502075,57.5434822643393,57.5435135152633
0.165724277496338,57.9137818548237,57.91383976366
0.166298389434814,58.3748505333904,58.3748882276235
0.166760444641113,58.7591872053312,58.7592298264301
0.166160821914673,58.4675489931246,58.467576674844
0.164563655853271,57.6516650792045,57.6515900112722
0.164531946182251,57.7248244708576,57.7248258583826
0.16438627243042,57.7391371856644,57.7390662740556
0.1649169921875,58.0370454857034,58.0370414705293
0.75,0,0
0.166254997253418,59.0711461407762,59.0710947838108
0.166115522384644,59.0713849844373,59.0713458755919
0.167625188827515,60.12210106241,60.1220547399739
0.167679309844971,60.247781021382,60.2478464685538
0.167071342468262,59.9582086674348,59.9581613217935
0.167535543441772,60.3419993135609,60.3419743693995
0.166970252990723,60.0776393887812,60.0777237349438
0.167131423950195,60.2722175948238,60.2722602613362
0.16770339012146,60.7224199226598,60.722403353789
0.168086767196655,61.0520659103269,61.0520302381964
0.167881727218628,61.017534936317,61.0175178810796
0.16787576675415,61.106363677682,61.1063865970383
0.168046236038208,61.3043013607571,61.3043016095543
0.168245077133179,61.5192466504567,61.5192237835993
0.168028354644775,61.4779062382469,61.4779496660293
0.168102741241455,61.6163452449668,61.6164400087562
0.167547702789307,61.3602819823454,61.3603438166448
0.16785717010498,61.6468343320106,61.6468339372378
0.168040752410889,61.8544737287952,61.8544285093742
0.168734550476074,62.3753590806826,62.3753482364366
0.168440580368042,62.2881014355202,62.2880548414617
0.167815685272217,61.9895890397887,61.9895408800613
0.168451547622681,62.4804695016436,62.4804757910842
0.1690673828125,63.0249760985912,63.0249923079486
0.169794082641602,63.4816537511062,63.4817139432935
0.169896125793457,63.635512327402,63.6355573356796
0.170050382614136,63.820129850825,63.8201005188409
0.170455694198608,64.1519310785169,64.1519007273324
0.169847726821899,63.8883062117127,63.8883402065638
0.170420169830322,64.3202993801703,64.3203946966678
0.169860363006592,64.0834522647985,64.0834238319213
0.170363426208496,64.4753636306681,64.475294537472
0.170072078704834,64.3976786447425,64.3976435492368
0.170217990875244,64.5788116584368,64.5788828200129
0.170912027359009,65.0799379972269,65.0799564024269
0.170095443725586,64.693300460403,64.6932205704278
0.170417547225952,64.9797048471344,64.9796830123286
0.169723510742188,64.64960598959,64.6495469454506
0.170211791992188,65.0373115543986,65.0372753206823
0.170214176177979,65.1422315314907,65.1422802668719
0.170659065246582,65.5010763703277,65.5011064659818
0.171130895614624,65.8714086261198,65.8713975395566
0.171766996383667,66.332520631261,66.3324826546188
0.17227840423584,66.7168809201009,66.7168144709141
0.171595573425293,66.4252083225489,66.425129502651
0.170047760009766,65.6092177509682,65.6093151890591
0.170016527175903,65.6823749073808,65.6823880404182
0.169886589050293,65.6966784751215,65.6966019277203
0.170221090316772,65.9946109377622,65.9945696793952
0.75,0,0
0.171648263931274,67.028811396613,67.0288382234526
0.171484231948853,67.0290394401638,67.0290833773741
0.173168659210205,68.0798504962992,68.0799410611973
0.173219680786133,68.2055341111091,68.205628994732
0.172529697418213,67.915916218079,67.9159789808641
0.173046112060547,68.2997410984031,68.2996795991267
0.172397613525391,68.0353391821228,68.0353522127822
0.172574043273926,68.2299286457081,68.229981558378
0.173205137252808,68.6801730755308,68.6801649538282
0.173624038696289,69.009846882881,69.009850589119
0.173388481140137,68.9753005845278,68.975249625699
0.173372745513916,69.0641286159687,69.0641320618932
0.173556327819824,69.2620785152506,69.262060883104
0.173769950866699,69.4770380360474,69.4769924340868
0.173518896102905,69.4356814927804,69.43567978651
0.173592567443848,69.5741256669019,69.5741856677082
0.172965049743652,69.318020835018,69.3180078598637
0.173300266265869,69.6045958990651,69.6046328933467
0.17349910736084,69.8122486614181,69.8121865382645
0.174265384674072,70.3331844891065,70.3332247607045
0.173930168151855,70.2459052730747,70.2458908074962
0.173221826553345,69.947346279134,69.9473774093287
0.173924446105957,70.4382736621121,70.4383159065839
0.174742221832275,70.9828335332684,70.982921896053
0.175412893295288,71.439539225383,71.4395326014157
0.175517559051514,71.5934012169529,71.5933234770467
0.175679206848145,71.7780276857643,71.7780283680137
0.176124334335327,72.1098566141767,72.1098227342198
0.175437450408936,71.8461929999636,71.8461360682199
0.176068067550659,72.2782218152948,72.278195295295
0.175432205200195,72.0413392262699,72.0413721611628
0.175987005233765,72.4332813936506,72.4332805294199
0.175653696060181,72.3555757358673,72.3556088035473
0.175809383392334,72.5367186518564,72.5367096416326
0.176573753356934,73.0378926937307,73.0378123675744
0.175654411315918,72.6511979885057,72.6511512787112
0.176004409790039,72.937624713232,72.9376843138812
0.175206184387207,72.6074866465156,72.6075326350081
0.175743818283081,72.9952152357013,72.9952018639161
0.175755023956299,73.1001361120474,73.100185340575
0.17624306678772,73.4590118462648,73.4590200469373
0.176727533340454,73.8293763544451,73.8293832615446
0.177242755889893,74.29053133578,74.2905759591788
0.17765474319458,74.6749255341387,74.6749340276556
0.177091598510742,74.3832069863872,74.3831194108117
0.175525188446045,73.5671096882629,73.5670268368902
0.17547869682312,73.6402654873588,73.6402608198546
0.1753249168396,73.6545642172482,73.6545166927027
0.175704956054688,73.952512755419,73.9524143377011
0.75,0,0
0.177099227905273,74.9868123944272,74.9867433713576
0.176957607269287,74.9870289699813,74.986983614263
